series,model,simulation,year,forecast
mortality_to_incidence_age_standardized_ratio,Causal_TCN,95,2029,0.21808088273624443
mortality_to_incidence_age_standardized_ratio,Causal_TCN,95,2030,0.21955515919950438
mortality_to_incidence_age_standardized_ratio,Causal_TCN,96,2024,0.22310994974695
mortality_to_incidence_age_standardized_ratio,Causal_TCN,96,2025,0.20402311464665024
mortality_to_incidence_age_standardized_ratio,Causal_TCN,96,2026,0.20990729578789846
mortality_to_incidence_age_standardized_ratio,Causal_TCN,96,2027,0.1997047274204445
mortality_to_incidence_age_standardized_ratio,Causal_TCN,96,2028,0.20493657152667918
mortality_to_incidence_age_standardized_ratio,Causal_TCN,96,2029,0.20445034603089499
mortality_to_incidence_age_standardized_ratio,Causal_TCN,96,2030,0.2033364113710876
mortality_to_incidence_age_standardized_ratio,Causal_TCN,97,2024,0.22143587235637913
mortality_to_incidence_age_standardized_ratio,Causal_TCN,97,2025,0.15997384689404615
mortality_to_incidence_age_standardized_ratio,Causal_TCN,97,2026,0.2527341711547463
mortality_to_incidence_age_standardized_ratio,Causal_TCN,97,2027,0.1914336686688329
mortality_to_incidence_age_standardized_ratio,Causal_TCN,97,2028,0.19423626632939583
mortality_to_incidence_age_standardized_ratio,Causal_TCN,97,2029,0.13971953223739764
mortality_to_incidence_age_standardized_ratio,Causal_TCN,97,2030,0.16574768719602934
mortality_to_incidence_age_standardized_ratio,Causal_TCN,98,2024,0.17729745597690516
mortality_to_incidence_age_standardized_ratio,Causal_TCN,98,2025,0.22765279936524851
mortality_to_incidence_age_standardized_ratio,Causal_TCN,98,2026,0.17381032521639841
mortality_to_incidence_age_standardized_ratio,Causal_TCN,98,2027,0.18447716636310074
mortality_to_incidence_age_standardized_ratio,Causal_TCN,98,2028,0.15745755457253638
mortality_to_incidence_age_standardized_ratio,Causal_TCN,98,2029,0.15525172730824668
mortality_to_incidence_age_standardized_ratio,Causal_TCN,98,2030,0.1487460536069895
mortality_to_incidence_age_standardized_ratio,Causal_TCN,99,2024,0.19275976278918167
mortality_to_incidence_age_standardized_ratio,Causal_TCN,99,2025,0.19780807998178226
mortality_to_incidence_age_standardized_ratio,Causal_TCN,99,2026,0.2072874104986445
mortality_to_incidence_age_standardized_ratio,Causal_TCN,99,2027,0.18349826477289596
mortality_to_incidence_age_standardized_ratio,Causal_TCN,99,2028,0.21173160341518818
mortality_to_incidence_age_standardized_ratio,Causal_TCN,99,2029,0.2105948217064468
mortality_to_incidence_age_standardized_ratio,Causal_TCN,99,2030,0.2302262140497319
mortality_to_incidence_age_standardized_ratio,Causal_TCN,100,2024,0.2224386260195998
mortality_to_incidence_age_standardized_ratio,Causal_TCN,100,2025,0.1888824997256132
mortality_to_incidence_age_standardized_ratio,Causal_TCN,100,2026,0.17956182786887848
mortality_to_incidence_age_standardized_ratio,Causal_TCN,100,2027,0.2042447556319175
mortality_to_incidence_age_standardized_ratio,Causal_TCN,100,2028,0.22555747471722476
mortality_to_incidence_age_standardized_ratio,Causal_TCN,100,2029,0.1914507144526683
mortality_to_incidence_age_standardized_ratio,Causal_TCN,100,2030,0.18591167699062672
